t1,t2
0.005142166,0.004650402
0.007112922,0.00678355
0.015563598,0.015485243
0.014232546,0.011035044
0.041322093,0.03464996
0.011137201,0.010610604
0.027647754,0.027940855
0.008933469,0.00664439
0.006856965,0.003639403
0.01414024,0.012933715
0.008001664,0.006453657
0.018452038,0.008526531
0.003746659,0.003561236
0.023705931,0.021221849
0.00910224,0.008443655
0.033176967,0.028317221
0.012047664,0.005262424
0.086547074,0.086602037
0.027956416,0.021125703
0.012486845,0.010163134
0.00721606,0.003479071
0.009657149,0.002712778
0.011900605,0.011624105
0.010435823,0.011682129
0.003785912,0.006094521
0.016758601,0.022061378
0.010042436,0.007346229
0.01010525,0.006997994
0.004375883,0.003450469
0.024057575,0.024956178
0.03264062,0.02873342
0.01948638,0.013907353
0.009349618,0.011537169
0.031941122,0.028116458
0.004142267,0.003067353
0.024733032,0.018288077
0.025533908,0.02888232
0.019969763,0.019338439
0.003834285,0.004158618
0.00649526,0.002684096
0.010750855,0.010753745
0.013658777,0.010366558
0.036654409,0.024170614
0.008969651,0.008373819
0.02554564,0.020133064
0.004462979,0.003260826
0.006573005,0.003578798
0.004607168,0.003238105
0.008176977,0.005326109
0.008464386,0.00736672
0.005890587,0.002730499
0.019982253,0.024295042
0.008928258,0.006184358
0.01805054,0.018722826
0.005228382,0.007178207
0.04837982,0.04433199
0.021045547,0.019140285
0.010049205,0.013736001
0.008197418,0.003047651
0.003387594,0.004250784
0.011896644,0.010898064
0.01169196,0.010471925
0.008340898,0.003317269
0.00461849,0.003267727
0.00735604,0.007241281
0.01011332,0.003069933
0.004226743,0.002902391
0.016427907,0.011371487
0.023226188,0.023416232
0.010662918,0.009742014
0.005796952,0.006654961
0.015516534,0.01675369
0.003779022,0.002862819
0.018127576,0.016726298
0.011903024,0.015119187
0.012686978,0.011156812
0.051138571,0.034099821
0.012191434,0.006053049
0.005259545,0.003217973
0.0180623,0.016873208
0.011353696,0.008874054
0.005117605,0.005354071
0.104604453,0.094338323
0.039992049,0.04245495
0.007275003,0.003454629
0.015835237,0.020122263
0.141493349,0.151069891
0.009707582,0.008451475
0.054894991,0.053519146
0.008903567,0.004304288
0.017169539,0.011327625
0.02469429,0.02223714
0.025831339,0.027190763
0.036338396,0.02513067
0.028505284,0.033551754
0.008409222,0.005221212
0.005037538,0.003997047
0.006821623,0.008879895
0.033166876,0.028535606
0.006916639,0.004948153
0.006452417,0.006401063
0.024913535,0.025190734
0.051145902,0.047046768
0.015183811,0.016736659
0.040689767,0.03277323
0.049439483,0.052315584
0.108005219,0.110054411
0.005088972,0.002978846
0.027912243,0.025992719
0.007441075,0.009497948
0.03999614,0.040531437
0.008009405,0.008820571
0.193854974,0.100365489
0.037432082,0.025584701
0.007454226,0.006120893
0.005158437,0.008306485
0.005604208,0.003389105
0.01819413,0.016654944
0.0801353,0.087712754
0.051366946,0.055897181
0.035685501,0.025507037
0.006387843,0.005527323
0.003980396,0.003160018
0.01790596,0.016703877
0.007298355,0.006613278
0.00722877,0.006744867
0.094918083,0.108630812
0.028470871,0.027110848
0.008712133,0.00273769
0.012825288,0.010507138
0.053730031,0.05790242
0.011733403,0.006483279
0.043415667,0.049332057
0.005031698,0.007131953
0.009074648,0.006964082
0.004089563,0.00418748
0.020167746,0.017312109
0.028226084,0.022488977
0.014273718,0.027314461
0.007523461,0.00259378
0.005232592,0.006724416
0.005284006,0.004530214
0.029780932,0.027333303
0.004855646,0.008179996
0.005322748,0.004877768
0.023179176,0.02193532
0.016514294,0.008460676
0.009958839,0.008581874
0.018302138,0.017744189
0.007769408,0.010063097
0.102861753,0.094490183
0.004430526,0.003644492
0.015038182,0.017311549
0.006829773,0.006413034
0.022339697,0.025418
0.006480249,0.005592317
0.051009362,0.038782836
0.010284392,0.01125689
0.014565669,0.004132666
0.005750358,0.005514242
0.006589517,0.006980823
0.015763332,0.013796035
0.030131766,0.036695731
0.05633031,0.047173766
0.041696567,0.033476809
0.200090146,0.195633606
0.224428581,0.232846244
0.304301891,0.271523762
0.09879166,0.103738213
0.055096625,0.049434603
0.060117312,0.063814909
0.438356963,0.487217267
0.050157462,0.058415255
0.355450773,0.333684165
0.022220228,0.024164853
0.079484013,0.071945671
0.148761061,0.131811617
0.129394609,0.111967033
0.040495004,0.029046621
0.036659258,0.032516902
0.240286618,0.298752566
0.085162797,0.102998402
0.069273037,0.071048649
0.029447039,0.026225966
0.316539918,0.339455145
0.115307333,0.121794713
0.029548325,0.026797696
0.106377376,0.10673529
0.241594968,0.217411174
0.219738745,0.199537987
0.126998753,0.127737315
0.099729016,0.102693251
0.013403738,0.010751485
0.021344528,0.016907001
0.056092814,0.061138334
0.025584611,0.017514633
0.01805853,0.016225914
0.094720599,0.096090493
0.255790071,0.229973123
0.060848324,0.059418824
0.22688957,0.244426784
0.016731339,0.030468029
0.306214951,0.243293666
0.305338561,0.292665303
0.427749826,0.422756191
0.009750385,0.005547924
0.00707246,0.00304092
0.203478678,0.172697527
0.128748724,0.113514879
0.071764938,0.071800741
0.054709869,0.061211868
0.06065517,0.058689554
0.020000675,0.015259666
0.026217645,0.022282463
0.138212389,0.128044236
0.008824841,0.007464777
0.020448576,0.019256543
0.022955749,0.025536758
0.054259608,0.051665397
0.018520632,0.009627557
0.012056875,0.010846991
0.164101361,0.17939916
0.075155924,0.085436755
0.038642755,0.043752679
0.024515567,0.017916561
0.116744323,0.114133312
0.093665475,0.090100308
0.028646133,0.018554045
0.007754637,0.009839441
0.114499307,0.106082585
0.043457499,0.037743113
0.035553872,0.035601434
0.065196434,0.049892555
0.007706703,0.004903289
0.01660117,0.011426742
0.053263678,0.044098663
0.024667728,0.01805054
0.0147348,0.011707411
0.06571988,0.072880515
0.022210338,0.02555902
0.030515423,0.017397965
0.106933653,0.111846443
0.015588319,0.01502778
0.16365695,0.150493209
0.137846324,0.122630479
0.064086547,0.049043866
0.348843982,0.380621801
0.155264199,0.151253612
0.375880973,0.430810447
0.174045569,0.154184774
0.367659784,0.381224354
0.044170298,0.042238414
0.019291635,0.014812256
0.160223022,0.144639235
0.032273754,0.026073765
0.282171085,0.276364273
0.140389559,0.107998197
0.204123461,0.163551313
0.587855548,0.64856035
0.04420771,0.043419696
0.062460075,0.030204262
0.101309464,0.10356613
0.026697418,0.02629349
0.207608982,0.261264728
0.091260088,0.095745508
0.05374523,0.05068979
0.151869464,0.170681126
0.029009488,0.032823252
0.121170599,0.116385517
0.285812197,0.260157811
0.069069022,0.056878237
0.235493713,0.226595147
0.011863101,0.008800049
0.252712815,0.215776568
0.389364345,0.440248378
0.324229776,0.267027846
0.090495314,0.095355131
0.09851927,0.093243895
0.298768023,0.268485637
0.110273894,0.09837103
0.107748739,0.13607216
0.007050458,0.009327586
0.010357937,0.007533162
0.08522556,0.067110666
0.010005773,0.006316597
0.187124004,0.16871037
0.09057493,0.117600191
0.115826988,0.110455466
0.20412165,0.22694097
0.036958909,0.030532764
0.008855593,0.006991544
0.009949019,0.008152185
0.019232922,0.01790466
0.098220799,0.11311083
0.029058532,0.031824043
0.019687723,0.012764714
0.115757293,0.109253444
0.023751234,0.015977886
0.086915287,0.080147668
0.063724911,0.061140642
0.027157109,0.025563619
0.132331701,0.121230033
0.009900045,0.005547914
0.163218258,0.139566422
0.335034212,0.261657343
0.093565847,0.0657248
0.1386777,0.142228615
0.674148297,0.721346095
0.042845136,0.049631406
0.306105399,0.304334047
0.056143786,0.06196549
0.039394317,0.040278928
0.276182578,0.274975804
0.044898837,0.047546541
0.091931414,0.075143931
0.005655351,0.004749918
0.400790183,0.364823955
0.044537072,0.047063537
0.05706402,0.049603824
0.031281935,0.030991355
0.522916987,0.589966218
0.081940232,0.068642232
0.072974371,0.07223028
0.02801874,0.031608628
0.07193853,0.087043655
0.16800921,0.193857359
0.071314076,0.087453993
0.045516281,0.048000963
0.778582804,0.761659603
0.198567315,0.217552339
0.025534337,0.024683858
0.258382626,0.222687994
0.472290031,0.470217338
0.048649387,0.045457766
0.022292123,0.020343279
0.079148409,0.073301843
0.085928178,0.08884089
0.061008004,0.058362049
0.087289952,0.086308784
0.083678011,0.083110592
0.293534478,0.334274748
0.060230239,0.055149687
0.09708907,0.076740241
0.06543505,0.120215371
0.249525232,0.264418333
0.134753747,0.138347826
0.252439993,0.290665389
0.08076267,0.077801715
0.037978428,0.039241346
0.040685717,0.041690546
0.016938873,0.011631835
0.124112771,0.148429115
0.695315587,0.723631888
0.11934292,0.119416115
1.351319941,1.443115515
0.146019807,0.128937474
0.056284526,0.044237782
0.238918437,0.189586202
0.023323705,0.022365308
0.060302484,0.068141076
0.517733175,0.537628021
0.031904659,0.030150367
0.043273035,0.049765944
0.100446842,0.075027952
0.066241205,0.062973948
0.150647677,0.137355937
0.639081432,0.667505099
0.027582879,0.023219957
0.137444623,0.145373161
0.205691006,0.210999564
0.131058321,0.161854572
0.112550809,0.132109214
0.01647958,0.013761002
0.0485463,0.037832379
0.046982072,0.057092052
0.172917288,0.187461415
0.024121769,0.021720813
0.022236659,0.014700017
0.034749135,0.029825995
0.020982392,0.025257438
0.096144634,0.102505114
0.084354349,0.073263291
0.018655181,0.014310701
0.100022482,0.109195827
0.049867832,0.047640047
0.043018567,0.048943417
0.007036747,0.004885547
0.006542083,0.006589477
0.018306307,0.005275305
0.006266883,0.014574989
0.005745138,0.008346278
0.005506731,0.007649519
0.015933012,0.008280963
0.00650552,0.007602847
0.005647131,0.006455517
0.006760678,0.007959331
0.009529339,0.007291654
0.011158332,0.00592053
0.007330358,0.008144184
0.00592523,0.007164486
0.006486049,0.004686714
0.011306342,0.006695903
0.011330724,0.007556753
0.009950539,0.004677054
0.006041008,0.010836089
0.00823641,0.007318886
0.007203079,0.006297506
0.006871196,0.005731047
0.008881315,0.007766097
0.010565931,0.004840584
0.006526031,0.014528005
0.014357313,0.005864206
0.014411758,0.00679621
0.012460323,0.007978752
0.007972492,0.008364278
0.010439413,0.006288915
0.007879886,0.007347588
0.007922249,0.005684484
0.007624218,0.007425834
0.008150134,0.006194598
0.007073049,0.010531869
0.009068858,0.011651257
0.007813701,0.004808543
0.007316746,0.011224686
0.009463335,0.007157215
0.008750115,0.010029714
0.005669372,0.006960522
0.005428386,0.013594431
0.007574834,0.007608637
0.006766488,0.007452906
0.006602086,0.006138804
0.008160504,0.0102589
0.010906205,0.025525316
0.008484627,0.007610617
0.00576979,0.013556088
0.006630849,0.014027821
0.007278744,0.00708772
0.006062789,0.006514661
0.007728615,0.00693846
0.008178186,0.005639931
0.008856213,0.007036677
0.00635582,0.005661372
0.007627198,0.006009986
0.007626138,0.005718256
0.009439023,0.006831043
0.007856293,0.004715396
0.007693443,0.00606768
0.007296985,0.006263554
0.008621156,0.004939402
0.009611305,0.005154126
0.006280214,0.006993363
0.008363489,0.010023004
0.008239,0.007471237
0.011282041,0.00635075
0.010821589,0.004967133
0.007489568,0.004983175
0.006633499,0.00909543
0.00562629,0.008184827
0.006313107,0.006431744
0.010079977,0.005901508
0.009470795,0.007326817
0.01229243,0.008729005
0.0062218,0.004596628
0.012056275,0.006592707
0.005653181,0.008286493
0.005660771,0.005423376
0.007535622,0.006841974
0.008201248,0.006565384
0.00823626,0.007972462
0.007128783,0.007594275
0.008723424,0.005768769
0.006427975,0.008224429
0.011168963,0.006239672
0.008000544,0.005951482
0.006992484,0.008013554
0.007776658,0.011512166
0.007634839,0.00576518
0.007266754,0.005080022
0.008004744,0.007236551
0.004571547,0.004124035
0.004129956,0.006867125
0.011617263,0.003122716
0.005809812,0.003228993
0.004988925,0.0033175
0.00505739,0.004361562
0.005239073,0.002669445
0.00446814,0.002786753
0.008331746,0.004823633
0.006819862,0.00376599
0.005618979,0.004798272
0.006337819,0.003871748
0.004470609,0.00578136
0.005083752,0.005403814
0.004674883,0.00462334
0.006257473,0.0037516
0.006099713,0.003012148
0.004143427,0.003986846
0.0080801,0.002713937
0.006737696,0.003949503
0.004705935,0.003596519
0.004399715,0.005183479
0.0072186,0.003543475
0.00461952,0.003553195
0.004743798,0.00289559
0.004276766,0.002987557
0.004791621,0.004281546
0.006861255,0.004286207
0.005686974,0.004701966
0.006902208,0.004155678
0.004559315,0.005904429
0.003955253,0.003451139
0.004729448,0.002425638
0.004674914,0.004011197
0.004567416,0.006934239
0.004869566,0.003203911
0.005429205,0.003649572
0.005306257,0.003514983
0.004542134,0.003079504
0.010157823,0.002812625
0.00476911,0.005651471
0.006590046,0.003117816
0.005374783,0.002852297
0.008995912,0.003073633
0.008494508,0.006966102
0.004280417,0.003104645
0.006526061,0.002863848
0.004651292,0.003221273
0.005059911,0.004038119
0.004246354,0.004159208
0.004135386,0.003531684
0.007326197,0.003404715
0.006627239,0.00447739
0.004194071,0.006730605
0.004499501,0.002861988
0.005033138,0.003149428
0.004676333,0.003174929
0.003956834,0.003868757
0.006370752,0.006459617
0.004152137,0.004675113
0.008617866,0.002549126
0.006868085,0.004302528
0.006477638,0.004354471
0.004550755,0.005467218
0.004243964,0.004786091
0.004601069,0.003558906
0.005166177,0.002923263
0.00418776,0.003054881
0.006412664,0.003644572
0.007481948,0.003860848
0.004554155,0.00361255
0.006636939,0.005362602
0.006364431,0.003776541
0.004057781,0.002656254
0.008474407,0.0031659
0.004490081,0.002973716
0.003797703,0.003425897
0.004612859,0.003124146
0.005918449,0.002383575
0.006953251,0.002599119
0.003943833,0.002412697
0.00447539,0.003495952
0.00461603,0.003481011
0.004243074,0.003114665
0.005120444,0.004503841
0.004631541,0.00347398
0.004866577,0.004241004
0.00867624,0.002724058
0.004135466,0.00375089
0.006445706,0.003691715
0.004981775,0.002840106
0.006551393,0.003171219
0.004577597,0.002901411
0.005514291,0.004388084
0.006677122,0.003302158
0.004941532,0.002938333
0.008935388,0.003600299
0.006367781,0.003561226
0.004826684,0.003954614
0.004381033,0.002679335
0.004554495,0.003739049
0.003684175,0.00318213
0.004045991,0.003420977
0.004077662,0.003508652
0.00824066,0.002721169
0.006039038,0.003482501
0.006740197,0.002963575
0.007576124,0.003380704
0.006287405,0.002903131
0.009017945,0.002690857
0.004675784,0.002869588
0.004378114,0.00375694
0.003261665,0.005455257
0.004258315,0.00390316
0.005310627,0.002578898
0.005846914,0.003381424
0.003968445,0.00303405
0.007409962,0.002631612
0.004026758,0.002854777
0.003876967,0.002466621
0.003514273,0.004285857
0.005209961,0.003474381
0.003572378,0.006294396
0.003211793,0.002341642
0.005304107,0.00347346
0.011780445,0.002494242
0.004108184,0.002818225
0.030135666,0.003232324
0.00448501,0.006612057
0.006293286,0.003414576
0.005169088,0.003910411
0.005853525,0.002923841
0.005530383,0.003221073
0.004082962,0.003140507
0.010072516,0.0030319
0.004583397,0.002530034
0.006267934,0.005532913
0.010734272,0.002585219
0.003892529,0.003863598
0.004520122,0.002771152
0.003256405,0.002857538
0.005310417,0.006091932
0.011487455,0.00317896
0.004088923,0.002726129
0.003826515,0.003086123
0.008997523,0.002828586
0.004004037,0.002630383
0.004166568,0.00232102
0.005996175,0.002486972
0.008440904,0.002481762
0.00693933,0.003029059
0.007422174,0.004516882
0.008923688,0.002965255
0.004642231,0.004585017
0.008019225,0.002668435
0.006975322,0.002585429
0.00649789,0.002506043
0.004217352,0.003499362
0.003838286,0.002547196
0.00550296,0.003085884
0.007178207,0.002414948
0.012595011,0.002689646
0.008072128,0.004811663
0.008720153,0.002816615
0.005116534,0.003230884
0.003544546,0.007714724
0.004749869,0.003667303
0.004797152,0.002733339
0.005652581,0.012753152
0.006699033,0.003312779
0.003636111,0.005539803
0.007829652,0.00289694
0.003873158,0.003110756
0.005428556,0.004357251
0.003422807,0.002679906
0.004388993,0.002413887
0.004154538,0.002532145
0.00461913,0.002636353
0.002963495,0.002505274
0.007173317,0.002879419
0.003489872,0.00621588
0.004153757,0.002383835
0.0041966,0.002988347
0.004583586,0.005698284
0.003630882,0.002902841
0.004211922,0.003578668
0.005086432,0.003549606
0.00360147,0.002268867
0.006801151,0.004324249
0.006782939,0.003222783
0.005370861,0.002554847
0.004231803,0.002567638
0.004035099,0.003951694
0.003696546,0.005312928
0.004985855,0.012626794
0.005104414,0.002840856
0.005241972,0.003320019
0.004522183,0.00562951
0.00535801,0.004050031
0.004223142,0.003589089
0.003864858,0.004338631
0.004015598,0.008276663
0.006133954,0.003990967
0.0077973,0.003099894
0.006968943,0.005533643
0.004148727,0.003188591
0.004270446,0.003350212
0.004211781,0.002529206
0.005531773,0.003328861
0.00490762,0.011434122
0.005231212,0.003486552
0.004997326,0.005654981
0.004996406,0.004269656
0.006596666,0.003595329
0.00405596,0.0046183
0.004289546,0.00333116
0.006670512,0.002875549
0.004385884,0.004436717
0.005043749,0.003488921
0.006183758,0.004015298
0.004225102,0.002395056
0.003920782,0.006910068
0.005279705,0.003024999
0.00475868,0.003139087
0.006790889,0.00317585
0.006417843,0.003267296
0.003985826,0.006962171
0.006194409,0.003517663
0.007667591,0.003582628
0.007329257,0.002759671
0.003877978,0.002678165
0.005122994,0.004085803
0.0062104,0.005370051
0.00679245,0.004008457
0.004264186,0.006037508
0.007123483,0.003116515
0.005069261,0.003890119
0.00592316,0.002809355
0.006758318,0.00332179
0.005130405,0.003285828
0.008339498,0.003592178
0.005716675,0.005136546
0.005124895,0.002844577
0.00562876,0.003647752
0.004018588,0.00896528
0.005566156,0.002940684
0.005705725,0.003839705
0.003634422,0.00332512
0.005964783,0.002785613
0.005987615,0.006857355
0.004926141,0.004455779
0.003224013,0.00332506
0.006618858,0.003097535
0.004424517,0.004485101
0.004447578,0.016918291
0.004056971,0.003247405
0.007078409,0.004394864
0.011566741,0.008484867
0.008035846,0.002628292
0.00362088,0.003695956
0.005368182,0.004015937
0.004648502,0.004128566
0.004510093,0.003376734
0.00389969,0.003449399
0.006700873,0.003142857
0.003918462,0.00418315
0.008044556,0.003142848
0.007198678,0.004098713
0.006329008,0.003242674
0.006317587,0.006248822
0.004008688,0.002817175
0.004428866,0.003002728
0.006371461,0.003367053
0.005247613,0.005103524
0.006760207,0.003983765
0.004542865,0.004682574
0.004644381,0.005264634
0.004471679,0.003867528
0.008407072,0.003244684
0.004833894,0.006417964
0.004689675,0.004701956
0.004748078,0.003505082
0.005289796,0.00275095
0.005385763,0.002839896
0.005126965,0.0038988
0.004608929,0.005255804
0.004609909,0.005325488
0.005269404,0.002715027
0.005698534,0.005485609
0.006419943,0.003795252
0.004380453,0.003496072
0.004874287,0.003788703
0.006265043,0.00216725
0.004205561,0.004294438
0.004500832,0.002703258
0.003837855,0.002486032
0.005684653,0.003379814
0.00476715,0.003582588
0.005430965,0.004320879
0.007933189,0.003235294
0.004663402,0.003722728
0.005500441,0.00549
0.006008566,0.002967515
0.006359349,0.00360535
0.004133417,0.002579178
0.004394044,0.002546927
0.003726588,0.004807763
0.004783801,0.003094124
0.007920429,0.003869608
0.007429094,0.00318089
0.015602091,0.004383674
0.003642432,0.005505111
0.004375633,0.004990835
0.004641212,0.002789553
0.004493031,0.003654643
0.005322209,0.002512074
0.003479691,0.003158069
0.004661953,0.002918752
0.004628091,0.002250826
0.006724225,0.002392446
0.003930962,0.002601581
0.007200168,0.002442349
0.005555425,0.002616051
0.011442751,0.002708288
0.00389006,0.003607019
0.005095993,0.002711347
0.005803761,0.002869988
0.003942433,0.002493392
0.004088523,0.004443368
0.003746238,0.002611161
0.004828384,0.004013608
0.00433916,0.004232583
0.006055189,0.003069263
0.003252335,0.003163799
0.009380799,0.003540876
0.004550835,0.002221023
0.00405078,0.002706347
0.003626182,0.003104175
0.003791142,0.004431787
0.003959344,0.003587079
0.004848746,0.002806224
0.008424352,0.003646783
0.010971029,0.002381235
0.011923085,0.003498992
0.00651,0.004058291
0.00433133,0.002152959
0.004380333,0.002805964
0.00475739,0.004829615
0.004197,0.003487071
0.003501302,0.002775042
0.006578745,0.003493032
0.004850846,0.002565827
0.004976565,0.0031649
0.003729418,0.004948862
0.003925812,0.003774941
0.004391574,0.002857468
0.004539644,0.003511594
0.004494831,0.002609891
0.003927622,0.00362129
0.004981415,0.002941274
0.005171748,0.003697276
0.008915448,0.002710078
0.00433747,0.0037667
0.009078969,0.002578849
0.003803333,0.002850887
0.003596118,0.00331276
0.004425316,0.002802854
0.004834055,0.005518782
0.00332616,0.002682726
0.004316159,0.002870609
0.015344642,0.003051441
0.004511312,0.002221924
0.008934518,0.009130132
0.005412064,0.002993848
0.004675844,0.002767071
0.006637549,0.002531215
0.005206419,0.003218253
0.004514323,0.00406233
0.004053911,0.002785553
0.003408586,0.002529555
0.006016256,0.003188931
0.005045459,0.003128726
0.004663823,0.003205972
0.004259085,0.003432347
0.007036177,0.003432768
0.004473499,0.00289826
0.003432468,0.003182861
0.003694826,0.002799754
0.004547465,0.003303369
0.003676075,0.002009109
0.004051791,0.002630982
0.003865617,0.002496633
0.00621017,0.003275077
0.003966255,0.002915402
0.004789561,0.00217442
0.004456449,0.00259761
0.006127484,0.002671935
0.0039052,0.001950335
0.005650951,0.003777761
0.003656013,0.002254946
0.003998697,0.002482132
0.005449517,0.005690674
0.003113555,0.002542226
0.003677424,0.00216482
0.005159347,0.002123346
0.002777382,0.002136988
0.006975292,0.002361863
0.006138764,0.002348243
0.003057592,0.005444627
0.003943782,0.004303888
0.003678985,0.023348955
0.004527563,0.003547176
0.004533984,0.002513144
0.003519663,0.003800493
0.008444204,0.003885618
0.003828565,0.003378604
0.004021868,0.004540043
0.003492831,0.003597279
0.006209389,0.002288309
0.005824413,0.002781092
0.005007697,0.002880469
0.004213042,0.003818805
0.003738678,0.002766991
0.004722327,0.002274327
0.010894164,0.002709477
0.004090132,0.002722709
0.004417945,0.001967526
0.003883849,0.002613461
0.008836191,0.003813834
0.004362132,0.002184681
0.005302947,0.002291808
0.003150628,0.004243564
0.003992357,0.001711608
0.003451559,0.002930562
0.007099522,0.00404611
0.004395964,0.003305788
0.004684924,0.002681096
0.003635031,0.002588869
0.003631502,0.004313978
0.003261306,0.01112036
0.003719067,0.00289021
0.006198699,0.008406722
0.003968085,0.011556259
0.004607478,0.003266347
0.003530955,0.00202608
0.007536012,0.003118566
0.004139697,0.003017909
0.003961204,0.0027465
0.005677543,0.003213242
0.004591178,0.002214273
0.00345314,0.003651993
0.003409856,0.00303102
0.005885606,0.0023102
0.00290058,0.002567978
0.00461601,0.002274127
0.003233414,0.004730898
0.003699586,0.009144893
0.005505541,0.004656153
0.003578038,0.002902811
0.003332621,0.004031069
0.003529524,0.001852108
0.005398513,0.00389918
0.004102074,0.003960074
0.00461831,0.002335911
0.004001166,0.003377123
0.003291458,0.002672665
0.003886859,0.00346422
0.00362049,0.003244284
0.003633641,0.003020769
0.003593068,0.00245439
0.003528074,0.002764062
0.004687714,0.002616331
0.006100632,0.002249296
0.003452039,0.004280967
0.008186616,0.00275809
0.004932041,0.002282898
0.005281356,0.002571978
0.004697535,0.003402205
0.005511561,0.00216407
0.003390204,0.002651664
0.005465917,0.002870658
0.00420113,0.002729569
0.004005138,0.002681746
0.00751677,0.002379074
0.003764641,0.003580718
0.005248543,0.004944582
0.003750459,0.00260334
0.003553575,0.002849097
0.003709087,0.002535595
0.004378563,0.00260134
0.004558636,0.002782492
0.003768211,0.002958665
0.003516253,0.002892851
0.004157488,0.001974156
0.005020797,0.002371464
0.004089493,0.00346898
0.003678634,0.004362262
0.003693325,0.00447435
0.003789723,0.002009249
0.004094334,0.002590529
0.002687286,0.002923312
0.003303308,0.002214863
0.004154548,0.003068562
0.007353638,0.002424158
0.003419887,0.002711528
0.003262375,0.009647868
